typing_speed,backspace_key_press_freq,max_text,touch_count,shake_count,arousal
2.0000,0,6,6,11,0
2.0000,0,7,7,9,0
2.0000,0,7,7,16,0
2.0000,0,6,6,8,0
1.6667,0,12,12,30,0
2.0000,0,14,14,24,0
1.3333,0,3,3,36,0
1.6667,0,12,12,36,0
1.6667,0,8,8,28,0
1.6667,0,12,12,24,0
1.6667,1,9,10,10,0
2.0000,0,15,15,21,0
1.6667,0,12,12,6,0
0.3333,0,12,12,2,0
1.6667,0,7,7,1,0
2.0000,0,6,6,5,0
1.6667,0,5,5,4,0
2.0000,0,8,8,14,0
1.6667,0,14,14,22,0
2.3333,0,14,14,29,0
2.0000,0,14,14,37,0
2.0000,0,14,14,28,0
2.0000,0,10,10,23,0
2.0000,0,12,12,32,0
1.6667,0,13,13,60,0
2.3333,0,13,13,34,0
2.0000,0,13,13,29,0
2.3333,0,12,12,9,0
2.3333,0,8,8,16,0
1.6667,0,6,6,7,0
2.3333,0,6,6,9,0
2.3333,0,16,16,32,0
2.0000,0,13,13,41,0
2.0000,0,13,13,75,0
2.0000,0,14,14,59,0
2.0000,0,14,14,29,0
2.0000,0,13,13,34,0
1.6667,0,14,14,33,0
1.3333,0,14,14,31,0
2.0000,0,13,13,15,0
2.0000,1,7,8,13,0
1.3333,0,13,13,17,0
2.0000,0,9,9,9,0
2.3333,0,5,5,26,0
2.0000,0,13,13,29,0
1.6667,0,13,13,48,0
2.0000,0,12,12,38,0
2.0000,2,9,11,67,0
1.6667,0,14,14,63,0
2.0000,0,12,12,70,0
2.0000,0,14,14,36,0
1.6667,0,15,15,37,0
1.3333,5,7,12,22,0
1.6667,0,11,11,23,0
2.0000,0,13,13,8,0
1.6667,0,12,12,2,0
2.0000,0,6,6,7,0
1.3333,0,9,9,21,0
2.0000,0,13,13,52,0
2.0000,0,14,14,57,0
2.3333,0,12,12,49,0
2.0000,0,13,13,54,0
2.0000,7,4,11,55,0
2.0000,4,8,12,16,0
2.3333,0,14,14,50,0
2.0000,0,15,15,49,0
2.0000,0,11,11,25,0
2.6667,6,3,9,78,0
2.0000,0,13,13,20,0
2.0000,0,15,15,14,0
-25.6667,0,5,5,12,0
1.6667,0,10,10,62,0
2.0000,0,15,15,56,0
2.0000,9,7,16,38,0
2.0000,1,6,7,47,0
2.0000,0,11,11,34,0
2.0000,0,11,11,55,0
2.3333,0,13,13,50,0
2.0000,0,14,14,37,0
2.0000,0,10,10,70,0
2.3333,0,12,12,69,0
2.3333,4,7,11,54,0
2.0000,0,8,8,42,0
1.6667,0,12,12,55,0
2.0000,0,10,10,46,0
2.0000,0,13,13,49,0
2.0000,0,13,13,55,0
2.0000,0,14,14,56,0
2.0000,4,8,12,55,0
2.0000,0,12,12,56,0
2.3333,0,13,13,40,0
1.6667,0,12,12,63,0
2.0000,0,10,10,44,0
0.3333,0,10,10,57,0
2.3333,0,14,14,73,0
2.0000,0,13,13,25,0
2.0000,4,10,14,59,0
1.3333,0,9,9,33,0
1.6667,0,6,6,65,0
2.0000,0,14,14,63,0
2.0000,0,15,15,64,0
2.0000,0,15,15,72,0
2.0000,0,16,16,60,0
2.0000,0,12,12,36,0
2.0000,5,3,8,38,0
2.0000,0,11,11,54,0
0.3333,0,9,9,52,0
1.3333,0,13,13,58,0
2.0000,0,13,13,61,0
2.6667,0,16,16,38,0
2.0000,0,14,14,58,0
1.6667,0,7,7,62,0
2.0000,0,5,5,51,0
1.6667,0,9,9,76,0
2.0000,1,13,14,95,0
1.6667,7,4,11,44,0
2.0000,0,16,16,68,0
1.6667,0,14,14,56,0
2.0000,0,14,14,61,0
2.3333,0,11,11,47,0
2.0000,0,9,9,39,0
0.6667,0,10,10,45,0
1.6667,0,12,12,75,0
2.0000,0,15,15,61,0
1.6667,0,9,9,57,0
2.3333,1,4,5,60,0
2.3333,0,6,6,47,0
2.3333,0,6,6,65,0
2.3333,0,11,11,48,0
2.3333,0,15,15,42,0
2.3333,0,14,14,34,0
2.0000,0,14,14,25,0
2.3333,0,13,13,47,0
2.6667,0,11,11,42,0
2.0000,0,11,11,23,0
2.0000,3,11,14,73,0
1.6667,0,13,13,27,0
3.0000,0,3,3,42,1
3.3333,0,3,3,59,1
3.0000,0,6,6,54,1
2.6667,0,8,8,44,1
2.3333,0,10,10,57,1
2.3333,0,8,8,49,1
3.3333,0,9,9,45,1
2.3333,0,6,6,68,1
3.3333,0,10,10,54,1
1.6667,0,8,8,67,1
3.0000,0,8,8,48,1
2.3333,0,9,9,31,1
2.0000,1,6,7,39,1
3.6667,0,5,5,48,1
4.0000,0,6,6,91,1
4.0000,0,6,6,60,1
2.3333,0,6,6,60,1
3.3333,0,11,11,70,1
3.0000,0,12,12,63,1
3.0000,0,11,11,68,1
3.3333,0,8,8,49,1
4.0000,0,10,10,75,1
3.0000,0,10,10,59,1
3.0000,0,7,7,45,1
3.6667,0,11,11,56,1
3.3333,0,12,12,62,1
3.0000,0,8,8,76,1
3.6667,0,8,8,46,1
3.0000,0,7,7,65,1
3.0000,0,6,6,67,1
2.3333,0,4,4,51,1
3.3333,0,9,9,66,1
3.0000,0,11,11,67,1
3.3333,0,10,10,55,1
3.0000,0,6,6,50,1
3.0000,0,9,9,54,1
3.0000,0,9,9,41,1
3.0000,0,10,10,39,1
2.3333,0,9,9,44,1
3.0000,0,9,9,19,1
3.0000,0,6,6,10,1
4.0000,0,6,6,40,1
3.6667,0,6,6,35,1
2.0000,0,6,6,42,1
4.0000,0,6,6,37,1
3.3333,0,8,8,61,1
3.0000,0,11,11,53,1
3.3333,0,10,10,50,1
4.3333,1,8,9,36,1
3.0000,0,12,12,50,1
3.3333,0,11,11,63,1
3.3333,0,8,8,29,1
3.6667,0,12,12,25,1
3.0000,0,5,5,12,1
4.0000,0,6,6,14,1
3.6667,0,7,7,28,1
3.6667,2,5,7,73,1
4.0000,0,7,7,53,1
4.0000,0,6,6,49,1
3.6667,0,10,10,56,1
4.0000,0,11,11,57,1
3.3333,0,11,11,63,1
4.0000,0,12,12,53,1
4.0000,0,12,12,55,1
4.3333,0,11,11,36,1
4.0000,0,12,12,44,1
4.0000,0,5,5,22,1
3.6667,0,4,4,7,1
4.3333,0,6,6,6,1
4.3333,0,6,6,35,1
4.6667,0,6,6,59,1
4.3333,0,5,5,47,1
4.6667,1,2,3,73,1
4.6667,0,12,12,69,1
4.6667,0,13,13,68,1
3.6667,0,12,12,55,1
4.3333,0,13,13,63,1
4.3333,0,14,14,60,1
4.6667,0,14,14,41,1
4.3333,0,11,11,49,1
4.0000,0,5,5,9,1
4.6667,0,6,6,1,1
4.3333,0,5,5,9,1
4.0000,0,6,6,40,1
4.3333,0,6,6,58,1
4.6667,0,6,6,48,1
4.3333,0,6,6,71,1
4.0000,0,12,12,64,1
4.0000,0,14,14,63,1
4.3333,0,14,14,55,1
5.3333,0,12,12,51,1
3.6667,0,12,12,62,1
4.6667,0,14,14,21,1
3.3333,0,5,5,10,1
5.0000,0,6,6,3,1
4.6667,0,6,6,1,1
4.3333,0,5,5,9,1
5.0000,0,6,6,4,1
4.3333,0,7,7,85,1
5.0000,0,6,6,81,1
4.3333,0,6,6,65,1
4.0000,0,10,10,60,1
5.0000,0,14,14,62,1
4.0000,0,15,15,52,1
5.3333,0,12,12,65,1
4.0000,0,15,15,45,1
4.0000,0,9,9,8,1
4.6667,0,7,7,5,1
4.6667,0,6,6,7,1
4.6667,0,5,5,2,1
4.3333,0,4,4,8,1
4.6667,0,6,6,2,1
4.3333,0,7,7,67,1
4.6667,0,6,6,65,1
4.3333,0,6,6,67,1
4.0000,0,10,10,68,1
4.3333,0,15,15,52,1
4.0000,0,12,12,58,1
4.0000,0,13,13,43,1
4.6667,0,13,13,22,1
5.3333,0,6,6,12,1
3.0000,0,6,6,9,1
3.6667,0,6,6,12,1
4.0000,0,7,7,2,1
4.3333,0,6,6,12,1
4.3333,0,5,5,46,1
4.6667,0,6,6,33,1
4.6667,0,7,7,40,1
4.3333,0,6,6,38,1
5.0000,0,17,17,36,1
4.0000,1,1,2,39,1
1.6667,0,12,12,36,1
4.0000,0,12,12,35,1
3.3333,1,5,6,0,1
5.0000,0,5,5,3,1
4.0000,0,6,6,1,1
4.6667,0,5,5,12,1
4.3333,0,6,6,3,1
4.6667,0,5,5,3,1
4.3333,0,5,5,0,1
4.3333,0,5,5,78,1
4.0000,0,6,6,66,1
5.0000,0,5,5,68,1
5.0000,0,9,9,76,1
4.3333,0,14,14,71,1
4.6667,0,13,13,60,1
3.3333,0,8,8,33,1
5.0000,0,7,7,16,1
5.6667,0,6,6,10,1
4.6667,0,7,7,8,1
5.0000,0,6,6,11,1
4.3333,0,7,7,10,1
4.3333,0,7,7,4,1
4.6667,0,7,7,41,1
4.3333,0,7,7,72,1
5.6667,0,6,6,86,1
4.0000,0,6,6,91,1
4.3333,0,10,10,72,1
4.6667,0,16,16,64,1
5.0000,0,13,13,43,1
3.0000,0,6,6,14,1
2.0000,0,5,5,8,1
4.6667,0,5,5,12,1
2.3333,0,7,7,13,1
4.6667,0,6,6,4,1
4.0000,0,6,6,1,1
1.0000,0,6,6,14,1
4.6667,0,6,6,33,1
4.3333,0,6,6,58,1
4.0000,0,6,6,86,1
2.6667,0,5,5,79,1
4.6667,0,8,8,85,1
4.3333,1,12,13,87,1
4.0000,0,5,5,8,1
1.6667,0,5,5,13,1
4.6667,0,5,5,5,1
4.6667,0,6,6,6,1
2.0000,0,5,5,12,1
5.0000,0,6,6,13,1
1.0000,0,5,5,11,1
4.3333,0,6,6,8,1
4.3333,0,5,5,2,1
4.0000,0,6,6,95,1
4.0000,0,5,5,73,1
0.6667,0,6,6,86,1
2.3333,0,11,11,90,1
1.0000,0,9,9,31,1
3.0000,0,7,7,14,1
2.3333,0,6,6,23,1
4.0000,0,6,6,35,1
4.0000,0,7,7,26,1
3.6667,0,7,7,38,1
4.3333,0,7,7,2,1
4.0000,0,6,6,5,1
4.3333,0,5,5,20,1
3.3333,0,3,3,8,1
1.3333,0,3,3,103,1
4.3333,0,3,3,80,1
5.3333,0,3,3,75,1
2.3333,0,6,6,66,1
3.6667,0,8,8,23,1
5.0000,0,6,6,10,1
4.0000,0,6,6,3,1
1.6667,0,6,6,10,1
4.0000,0,6,6,14,1
4.0000,0,6,6,13,1
4.6667,0,7,7,17,1
3.0000,0,6,6,10,1
3.6667,0,6,6,21,1
4.3333,0,7,7,10,1
4.3333,0,6,6,17,1
3.6667,0,7,7,16,1
1.6667,0,6,6,30,1
4.0000,0,12,12,3,1
4.6667,0,5,5,14,1
5.0000,0,7,7,12,1
5.3333,0,5,5,9,1
4.3333,0,6,6,7,1
-1.0000,0,7,7,10,1
4.3333,0,6,6,1,1
4.0000,0,6,6,3,1
4.0000,0,6,6,3,1
5.0000,2,4,6,14,1
5.0000,1,5,6,6,1
4.3333,0,7,7,13,1
4.0000,0,6,6,10,1
0.3333,0,9,9,3,1
2.6667,0,12,12,13,1
1.0000,0,6,6,10,1
4.6667,0,6,6,13,1
4.6667,0,5,5,2,1
5.0000,0,6,6,10,1
3.6667,0,6,6,8,1
2.0000,0,4,4,5,1
4.0000,0,6,6,11,1
4.3333,0,6,6,3,1
5.0000,0,5,5,9,1
4.6667,1,4,5,7,1
5.3333,0,3,3,4,1
3.6667,0,8,8,7,1
5.0000,0,15,15,12,1
4.3333,0,11,11,43,1
4.6667,0,12,12,17,1
4.6667,0,6,6,14,1
4.3333,0,6,6,16,1
3.6667,0,5,5,28,1
2.0000,0,6,6,14,1
4.3333,0,6,6,11,1
4.0000,0,5,5,8,1
4.6667,0,6,6,6,1
4.3333,0,6,6,8,1
4.3333,0,6,6,12,1
1.6667,2,4,6,9,1
4.0000,0,3,3,16,1
5.0000,0,12,12,17,1
4.6667,0,12,12,22,1
4.6667,0,12,12,8,1
4.3333,0,11,11,3,1
4.6667,0,7,7,7,1
4.3333,0,7,7,11,1
3.6667,0,7,7,12,1
4.6667,0,7,7,19,1
5.0000,0,7,7,10,1
4.3333,0,7,7,7,1
1.6667,0,6,6,12,1
4.6667,0,7,7,10,1
